CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.03.03;Ativo de Concessão - Contratual;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.03.03;Ativo de Concessão - Contratual;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.03.04;Outros Créditos a Receber;19805.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.03.04;Outros Créditos a Receber;14188.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.03.05;Dividendos a Receber;78431.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.03.05;Dividendos a Receber;74050.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.03.06;Despesas pagas antecipadamente;6240.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.03.06;Despesas pagas antecipadamente;9185.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.03.07;Arrendamentos;12787.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.03.07;Arrendamentos;13289.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02;Ativo Não Circulante;2345410.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02;Ativo Não Circulante;2438133.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01;Ativo Realizável a Longo Prazo;155227.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01;Ativo Realizável a Longo Prazo;298895.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.04;Contas a Receber;17001.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.04;Contas a Receber;2710.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.04.01;Clientes;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.04.01;Clientes;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.04.02;Outras Contas a Receber;17001.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.04.02;Outras Contas a Receber;2710.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.05;Estoques;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.05;Estoques;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.07;Tributos Diferidos;69496.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.07;Tributos Diferidos;138993.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;69496.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;138993.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10;Outros Ativos Não Circulantes;68730.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10;Outros Ativos Não Circulantes;157192.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.03;Tributos a Recuperar;1.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.03;Tributos a Recuperar;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.04;Depósitos Judiciais;65853.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.04;Depósitos Judiciais;157192.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.05;Adiantamento para Futuro Aumento de Capital;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.05;Adiantamento para Futuro Aumento de Capital;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.06;Ativo de Concessão - Contratual;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.06;Ativo de Concessão - Contratual;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.07;Bens e Direitos Destinados a Alienação e Bens de Renda;2876.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.07;Bens e Direitos Destinados a Alienação e Bens de Renda;0.0000000000;N
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02;Investimentos;165893.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.02;Investimentos;146932.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.01;Participações Societárias;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.02.01;Participações Societárias;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03;Imobilizado;33510.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.03;Imobilizado;69924.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03.01;Imobilizado em Operação;33510.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.03.01;Imobilizado em Operação;69924.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
