CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02;Investimentos;12422.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02;Investimentos;23385.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01;Participações Societárias;12422.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01;Participações Societárias;23385.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;12422.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;23385.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03;Imobilizado;12604.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03;Imobilizado;11086.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.01;Imobilizado em Operação;8486.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.01;Imobilizado em Operação;9420.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.02;Direito de Uso em Arrendamento;4118.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.02;Direito de Uso em Arrendamento;1666.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04;Intangível;249.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04;Intangível;129.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.01;Intangíveis;249.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.01;Intangíveis;129.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.01.02;Intangível;249.0000000000;N
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.01.02;Intangível;129.0000000000;N
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.02;Goodwill;0.0000000000;S
12.181.987/0001-77;2023-12-31;1;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;025119;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.02;Goodwill;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1;Ativo Total;9559624.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1;Ativo Total;10186693.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01;Ativo Circulante;5633112.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01;Ativo Circulante;5974663.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.01;Caixa e Equivalentes de Caixa;1042558.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.01;Caixa e Equivalentes de Caixa;472702.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.01.01;Caixa e bancos;194972.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.01.01;Caixa e bancos;92463.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.01.02;Aplicações Financeiras;847586.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.01.02;Aplicações Financeiras;380239.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02;Aplicações Financeiras;973494.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02;Aplicações Financeiras;528792.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;973494.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;528792.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;973494.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;528792.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03;Contas a Receber;2028015.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03;Contas a Receber;2453332.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03.01;Clientes;2028015.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03.01;Clientes;2453332.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.04;Estoques;1293644.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.04;Estoques;1980075.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06;Tributos a Recuperar;151781.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06;Tributos a Recuperar;386493.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06.01;Tributos Correntes a Recuperar;151781.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06.01;Tributos Correntes a Recuperar;386493.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06.01.01;Imposto de Renda e Contribuição Social a Recuperar;38265.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06.01.01;Imposto de Renda e Contribuição Social a Recuperar;146620.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06.01.02;Imposto de Renda e Contribuição Social a Recuperar - Indébitos Tributários;27355.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06.01.02;Imposto de Renda e Contribuição Social a Recuperar - Indébitos Tributários;29207.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06.01.03;Outros Tributos a Recuperar;86161.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06.01.03;Outros Tributos a Recuperar;210666.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08;Outros Ativos Circulantes;143620.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08;Outros Ativos Circulantes;153269.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03;Outros;143620.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03;Outros;153269.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.01;Outros ativos;132971.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.01;Outros ativos;153269.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.02;Direito de reembolso;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.02;Direito de reembolso;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.03;Dividendos a receber;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.03;Dividendos a receber;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.04;Instrumentos financeiros derivativos;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.04;Instrumentos financeiros derivativos;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.05;Transação com partes relacionadas;10649.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.05;Transação com partes relacionadas;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.06;Ativos mantidos para venda;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.06;Ativos mantidos para venda;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02;Ativo Não Circulante;3926512.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02;Ativo Não Circulante;4212030.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01;Ativo Realizável a Longo Prazo;856110.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01;Ativo Realizável a Longo Prazo;1010519.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04;Contas a Receber;2804.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04;Contas a Receber;7925.0000000000;S
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.01;Clientes;2804.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.01;Clientes;7925.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
12.420.164/0001-57;2023-12-31;1;CM HOSPITALAR S.A;025682;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
